id,note
46411,레정드 보르도는 도멘 바롱 로칠드에서 만드는 명성 있는 가문의 하우스 와인으로 전혀 손색이 없는 클래식한 보르도 스타일의 레드 와인이다 실제로 현재 라피트 로칠드 그룹의 하우스 와인으로 각종 연회에 사용되고 있다   도멘 바롱 드 로칠드의 특급 와인 메이커들이 직접 고른 포도밭 중에서 또다시 엄선된 포도로만으로 그들의 섬세함과 타닌감 아로마등을 최대한 균형감있게 표현하려 했으며 부담없이 즐길 수 있는 보르도 레드 와인이다
52705,레정드 보르도는 도멘 바롱 로칠드에서 만드는 명성 있는 가문의 하우스 와인으로 전혀 손색이 없는 클래식한 보르도 스타일의 레드 와인이다 실제로 현재 라피트 로칠드 그룹의 하우스 와인으로 각종 연회에 사용되고 있다  도멘 바롱 드 로칠드의 특급 와인 메이커들이 직접 고른 포도밭 중에서 또다시 엄선된 포도로만으로 그들의 섬세함과 타닌감 아로마등을 최대한 균형감있게 표현하려 했으며 부담없이 즐길 수 있는 보르도 레드 와인이다
38595,레치오토는 귀를 의미하는 (=)에서 온 말로 사람의 얼굴에서 양쪽 귀처럼 포도 송이중 상단부의 좌우에 위치한 포도 부위를 뜻한다 이 부분은 햇빛을 가장 많이 받아 가장 잘 익고  한 맛이 강한데 이 부위의 포도로 만들어진 와인을 간단히레치오 라고한다 아마로네와 같은 품종 및 자연통풍에 의해 건조시켜 농축된 풍미를 얻지만 건조 기간이 훨씬 길어서 보통 4월 부활절 이후에 양조된다 보라빛 감도는 진한 진홍색을 띠며 강렬한 체리향과 야생베리 바닐라 토스트된 느낌이 난다 달콤함이 탄닌의 떫은 맛과 발란스를 이루어 화이트 디저트 와인에서 찾기 힘든 레드적 만족감을 느낄 수 있다
60579,렌지 꽃향과 함께 파인애플과 허니 스낵향이 나며 사과와 라임 파이 키위의 신선한 맛이 느껴지고 풍부한 구조감과 탄탄함이 느껴지는 와인이다
55706,렐릭과 마찬가지로 100살이 넘은 고목에서 수확한 쉬라즈로 만든 와인으로 블랙커런트 블랙베리 제비꽃 모카 훈제 향신료의 향을 고루 뿜어냅니다 파워 넘치는 남성적인 풀바디 와인으로 아주 잘 숙성되어 둥글거리는 탄닌과 구조감이 일품입니다
39386,로다이() 지역에서 재배한 비오니에로 양조한 와인으로 구아바 복숭아의 풍미와 함께 허니 서클 재스민 오렌지 꽃 아로마를 지닌 여성스럽고 향기로운 와인이다 우아하고 풍부한 과일 캐릭터는 신선한 산도와 좋은 균형을 이루며 피니쉬를 상쾌하고 지속적으로 만든다
53704,로마네 콩티의 오너 오베르 빌렌의 두번째 프라이빗 와이너리 의 메를로 베이스 컬트 와인이다  오베르 빌렌 부인을 지칭하는 벨르 쿠진느로는 의 대표 와인이다
51784,로마어로‘사자의 심장’을 뜻하는  (코 레오니스)는 문 차이가 만드는 최고의 와인을 위한 수식어이다 100% 새 프랑스 오크통에서 24개월간 숙성하여 강렬한 인상을 남기는 와인으로 자두 카시스 가죽의 아로마가 검은 과실 다층적이고 섬세한  로 이어진다 집중도와 에너지 가득한 풍미는 선명하지만 크리미한 탄닌감으 긴 여운으로 이어지는 와인이다
59813,로맨틱한 루비 색을 띠고 있으며 오렌지 레몬 라임 등 신선한 과일 향이 풍부하게 느껴진다 매끄러운 감촉의 부드러움과 달콤함 약간의 산미가 훌륭한 균형감을 갖추고 있으며 스페인 현지에서 맛보는 상그리아의 맛과 스타일을 그대로 살린 와인이다   레드 와인이지만 냉장고에 차갑게 보관하면 본연의 맛과 향을 더욱 맛있게 즐길 수 있다
60014,로맨틱한 장밋빛을 뜻하는 ‘로지’는 블랙체리와 장미향 산뜻한 산미의 세미 스파클링 와인으로 7%의 낮은 알코올 도수를 가져 가볍고 유쾌하게 즐길 수 있는 스타일의 와인이다  2014년 출시한 ‘버블 비’ 브랜드는 피에몬테 지방의 전통적인 와인을 신선하게 재해석한 버전이다 이태리를 대표하는 포도품종을 건강하게 재배해 만들었으며 젊은 감각으로 재미있는 네이밍과 눈길을 끄는 디자인이 와인에 가치를 더해주고 있다 별도의 와인 오프너가 필요 없는 스크루캡으로 되어 있어 캠핑이나 피크닉 등 야외에서도 간편하게 마실 수 있는 약발포성 와인( 프리잔떼) 브랜드다
41393,로미오와 줄리엣의 고향으로 유명한 베로나 지역의 와인으로 레드는 ‘로미오’  화이트는 ‘줄리아’ 로 마주보는 남녀의 옆모습을 형상화 한 독특한 라벨 산뜻한 단맛으로 가족 친구와 함께 부담없이 즐길 수 있고 차게 해서 마시면 더욱 맛있게 즐길 수 있다  로미오 첫 수입후 판매 736000병 돌파 월평균 1만병 이상 판매되는 인기 상품 줄리아 첫 수입후 판매 449000병 돌파하였다
41392,로미오와 줄리엣의 고향으로 유명한 베로나 지역의 와인으로 레드는 ‘로미오’  화이트는 ‘줄리아’ 로 마주보는 남녀의 옆모습을 형상화 한 독특한 라벨 산뜻한 단맛으로 가족 친구와 함께 부담없이 즐길 수 있음 차게 해서 드시면 더욱 맛있게 즐길 수 있다  로미오 첫 수입후 판매 736000병 돌파 월평균 1만병 이상 판매되는 인기 상품 줄리아 첫 수입후 판매 449000병 돌파하였다
48857,로버트 파커 평 : 아마도 내가 지금껏 맛본 레이냑 중 최고의 와인일 것 같다 이 뛰어난 메를로와 까베르네 소비뇽의 블랜딩은 마치 모든 사랑과 지원을 받고 자란 아이처럼  (발효 침전물)와 함께 숙성시키고 필터링 과정을 생략한 후 병입하여 입안에서의 질감이 대단히 뛰어나다 진한 루비 퍼플 컬러가 블랙 베리 체리 등의 달콤한 향과 잘 어우러져 있으며 살짝 풍기는 스모키한 기운이 개성을 제공한다 적절한 타닌이 돋보이는 깊고 육중한 풀바디의 와인으로 향후 10~12년은 보관 음용이 가능할 것으로 생각된다  2009년 6월 보르도의  5개 특급 와인들 및 페트뤼스 안젤루스 슈발블랑 등 내로라하는 보르도의 10개 와인들과 경합하여 당당히 2위를 차지하며 프랑스 와인계를 발칵 뒤집으며 혜성처럼 등장한 와인이다
47510,로버트 파커( )에 의해 나파의 샤또 마고(뎥   )”라는 평가를 받은 ‘스파츠우드 까베르네 소비뇽’은 20개월간 100% 프렌치 오크통에서 숙성한 와인으로 농후한 오크향이 특징이다 모카향과 초콜릿 바닐라 향미가 어우러진 풀 바디 스타일의 와인으로서 깊고 진한 농축미가 더욱 매력적이며 강렬하지만 부드러운 벨벳과 같은 탄닌으로 깊고 은은한 오크 향기와 베리류의 달콤함에 스파이시함이 조화를 이루는 탄탄한 구조를 갖춘 최고급와인이다   ‘스파츠우드’ 2006년산은 <와인 에드버케이트( )> 에서 로버트 파커에게 95점 <와인 스펙테이터( )>에서 제임스 로베( )에게 93점을 받았고 <디켄터()>에서도  ” (★★★★★)라는 평가를 받기도 하였다  포도원의 독특한 개성을 표현하며 섬세하고 우아하며 완벽한 균형 감을 가진 와인으로 평가받는 이 와인은 프렌치 오크에서만 20개월 이상 숙성하며 시간이 지날수록 더욱 짜임새가 돋보이는 향과 파워를 느낄 수 있게 만든 와인이다
53702,로버트 파커가 카버넷 쇼비뇽 와인 중 텍스트북처럼 가장 매혹적인 와인을 본적이 없다 극찬한 텍스트북이 만든 최초의 메를로 와인이다
57524,로버트 파커가 리더인‘ ’의 코멘트가 압권이다‘ 한 방에 넉 다운을 시키는 와인 장기 숙성을 할수록 더욱 훌륭해 지겠지만 지금 바로 마셔도 너무나도 맛이 있다’ 블랙 라스베리 블랙체리 등의 과일의 단 향이 첫번째 아로마로 느껴지고 으깨놓은 꽃들의 농축된 향에 흰 후추와 감초의 스파이시 한 뉘앙스가 있는 와인이다    는 신의 계곡이라는 뜻이다
40020,로버트 파커가 선정한 위대한 와이너리 150개에 선정된 팔레스코()가 새로 내논 와인이다(2004년이 첫빈티지) 시라는 1개월을 바릭 숙성하고 메를로는 스테인레스 통에서 숙성하여 블랜딩한 와인이다 일단 맛이 신선하고 프루티하며 두종류의 품종에서 나오는 부드러움과 스파이시한 각각의 특성이 잘 표현되고 있다 18년된 포도나무가 주는 땅내음과 함께 독특한 개성을 보여준다
52525,로버트 파커의  에서 98점을 받은 한정 출시된 이 와인은 푸른 보라빛을 띠며 블루베리 리큐와 크림과스파이시한 향를 가지고 있다 풍부한 맛 부드러운 탄닌 그리고 풀바디를 가진 이 와인은 훌륭한 밸런스와 아주 긴피니쉬가 인상적이다
53742,로버트파커가 고가의 피노누아를 찾아마시기보다 비슷한 퀄리티의 합리적인 가격대 월터핸젤 피노누아를 마시라고 권유한 프리미엄 싱글 빈야드인 케이힐 레인에서 생산되는 특급 피노누아이다
61586,로버트파커로부터 98~100점 등 매년 상위 순위에 드는 페드로 솔레라1927 (   1927)는 넌 빈티지이지만 1927년도의 재료들이 사용된다 이것은 완전히 짙은 갈색/호박색이며 무화가 토피 카라멜시럽 당밀(원료에서 설탕을 추출한 후의 잔액) 커피의 노트가 있다 조밀하고 감미롭고 강렬하며 리치하고 놀랍도록 질감이 두꺼운 이 와인은 식사 후 천천히 식음해야한다 지금부터 2050년까지 식음이 가능하며 혹은 그 이상도 보관이 가능하다  성숙도가 최고도인 포도를 매트 위에 펼친 뒤  건포도가 될 때까지 햇볕에 말린다 그러면 포도를 눌렀을 때 포도 알콜 발효 및 단맛의 손실을 막기 위해 첨가 된 강렬하게 풍부한 것을 제공되기 때문이다 이 와인의 솔레라 시스템은 1927년에 시작되었다 마호가니 색의 짙으며 성숙한 솔레라 향과  약하게 구운 나무의 향이 난다 입안 가득 달콤함이 느껴지며 퀘퀘함과 쓴느낌의 힌트와 꿀향이 난다
56566,로베르토 이그나시오 에체베리아 수석 와인메이커의 리미티드 블랜딩 와인으로 깊은 루비 컬러에 바닐라 은은한 후추 베리류 장미향에 부드러우며 꽉찬 탄닌의 농축미를 느낄수 있다 오크 배럴에서 8개월 숙성 후 병입하며 라틴어로제의”라는 뜻을 가진 이 와인은 새로운 비즈니스의 시작을 알릴 때 또는 무언가를 제안할때 함께 하기에 좋은 와인이다
47126,로얄 까베르네 쏘비뇽은 독특하며 강한 인상을 주는 와인으로 와이너리의 가장 오래되고 최고로 좋은 포도를 선별하여 양조되며 까베르네 쏘비뇽의 50%는 20세기 초에 경작된 매우 오래된 빈야드의 포도를 쓴다 또한 말벡을 블렌딩함으로써 신선함과 실키한 타닌을 느낄 수 있으며 까르미네르는 긴 피니쉬와 벨벳같은 느낌을 얻을 수 있다 시음전 30분 정도 디켄팅을 하면 그 진가를 확인할 수 있다
52589,로에로 중부지역에 위치한    지역에서 수확된 가장 좋은 아르네이스 포도로 생산되며 1  당 약 4000~4500그루의 25년 정도된 포도나무에서 수확 되었다 이 와인은 병입 전까지 스테인리스 스틸통에서 숙성하여 산도와 신선함을 유지한다
52591,로에로 지역의 네비올로의 대표적인 특징을 잘 보여주듯 달콤한 라스베리 꽃향 스파이스 향이 돋보인다  모든 요소가 처음부터 끝까지 균형을 잘 이루며 섬세하면서도 생동감 있고 조화가 잘 이루어진다
52737,로제 브뤼는 레드와인인 피노 누아를 혼합하여 만드는데 피노 누아는    지역에서 생산되는 포도를 많은 비율로 사용하며 샤르도네는 대부분   에서 나오는 포도를 사용하는데 15개의  밭을 블랜딩하며 좀 더 과일의 색감을 살리기 위해 아주 소량의 피노 뫼니에를 더한다   매년 품질의 균일성을 유지하고 풍부한 맛을 내기 위해 과거 빈티지인 리저브 와인( )을 약 25% 정도 블랜딩한다 (리저브 와인의 비율은 매 해 다를 수 있습니다)
54279,로즈마리 팀의 스파이스한 아로마가 은은하고 향기롭게 느껴지며 입안가득 풍성한 질감과 감칠맛이 부드러운맛을 지속적으로 선사하는 와인이다
55180,로카 디 몬테그로시의 최상급 100% 산 지오베제 와인으로 18개월간 오크배럴 숙성되며 도드라진 산미로 음식과 최고의 궁합 최상의 품질을 위해 좋은 해에만 생산된다
59842,로코야 와인 중 가장 파워풀한 스타일이다 검은 계열의 과일 향과 허브 민트 감초 향이 느껴지고 입 안에서 파워풀한 진한 맛과 깊이감이 느껴지는 와인이다   와인메이커  가 이 와인에 ‘늑대의 울음소리’라는 별명을 붙일 만큼 강렬하고 개성 있는 스타일이다   포도는 모두 손으로 수확해 부드럽게 압착 후 양조한다 100% 프랑스산 새 오크 배럴에서 20개월 숙성시켜 정제나 여과과정 없이 병입해 만든다
59841,로코야 와인 중 가장 파워풀한 스타일이다 검은 계열의 과일 향과 허브 민트 감초 향이 느껴지고 입 안에서 파워풀한 진한 맛과 깊이감이 느껴지는 와인이다   와인메이커  가 이 와인에 ‘늑대의 울음소리’라는 별명을 붙일 만큼 강렬하고 개성 있는 스타일이다  포도는 모두 손으로 수확해 부드럽게 압착 후 양조한다 100% 프랑스산 새 오크 배럴에서 20개월 숙성시켜 정제나 여과과정 없이 병입해 만든다
41302,루더포드()에 위치한 와이너리 소유의 밭에서 재배한 포도를 주로 해서 양조한 와인 체리 자두 라스베리 등의 풍부한 과일향과 후추향 달콤한 바닐라향이 가미되며 여운에서 크랜베리 코코아 등의 향이 느껴진다 과일맛이 풍부하고 풀 바디하면서도 탄닌의 질감이 부드럽다 16개월간 프랑스 및 미국산 오크 배럴에서 숙성시켜 감미로운 바닐라향과 스파이시한 맛이 더해졌다 수확연도로부터 5~7년 더 두고 숙성시킬 수 있는 잠재력을 가진 와인이다
54561,루메라()는 시칠리아의 시에 등장하는 주인공의 이름으로 사랑 받는 여인을 뜻하며 그 모습을 표현한 초상화가 라벨에 그려져 있습니다 이 여인이 등장하는 시는 기사도적인 사랑을 모티브로 하고 있는데 와인의 투명한 로제 색과 풍성한 꽃향이 이를 잘 표현해 내고 있다   시칠리아 섬의 남서쪽 콘테사 엔텔리나( ) 빈야드에서 재배된 포도로 생산하는 이 와인은 신선한 과일향을 유지하기 위해 저온에서 압착한 후 자동 온도 조절이 가능한 스테인리스 통에서 숙성된다  라벨의 여인과 같이 맑고 투명한 장미빛에 석류 건포도 산딸기와 같은 과실향과 아카시아와 같은 꽃향이 생생하게 느껴지고 상큼한 산도와 부드러움이 완벽하게 균형을 이룹니다 식전 뿐만 아니라 다양한 요리와 함께 점심 저녁 식사 때도 즐길 수 있는 돈나푸가타의 매혹적인 로제 와인이다
47121,루비 가넷색과 붉은 과일류 블랙 커런트 및 향신료들의 매우 복합적인 향이 느껴지며 부드럽고 풀바디의 풍부함을 가지며 길고 우아한 여운을 느끼해 준다
47119,루비 가넷색과 옅은 나무향과 신선하고 풍부한 붉은 과일의 향이 일품이다 풍부하고 풀바디의 와인으로 세련되면서 아주 길고 지속적인 여운이 특징이다
47467,루비 같은 붉은색 아몬드 자두의 특징이 섞인 블랙베리 딸기 체리향이 나고 맛은 부드러우며 탄닌이 잘 융화되어 있는 와인이다
58164,루비 같은 붉은색을 띠며 아몬드 자두의 특징이 섞인 블랙베리 딸기 체리향이 나며 맛은 부드러우며 탄닌이 잘 융화되어 있는 와인이다
38279,루비 뉘앙스에 진한 퍼플 컬러를 보이며 까베르네 쇼비뇽 품종 특유의 향인 블랙 커런트와 고추 민트향이 메를로의 잘 익은 자두향과 밸런스를 이뤘으며 오크 숙성에서 오는 향신료의 느낌이 은은하게 퍼진다 체리와 블랙 커런트가 입안을 압도하며 구미를 돋구는 고소한 오크향이 개성을 제공 입안을 꽉 조여주는 잘 익은 탄닌과 긴 여운이 와인의 구조를 더욱 조밀하게 만들어준다       에 재배된 포도를 사용하였고 프랜치와 아메리칸 오크통에서 10개월 숙성되었다 1976년부터 선보인 쿠능가힐 시리즈는 ‘호주 최고의 가격 대비 우수와인’ 으로 선정되어 가장 많이 팔리며 사랑 받는 와인이다
56927,루비 또는 가넷 빛을 띠고 과일향과 꽃향기의 풍미와 어우러지는 미네랄느낌이 나며 높은 알콜과  확고한 탄닌을 바탕으로 향긋한 붉은 과실과 스파이시함 이 느껴지는 와인이다
40827,루비 레드 띠고 겹겹이 층을 이루는 아로마의 스텍트럼이 픙부한 블랙베리 블루베리의 과일향과 멘톨의 신선함 블랙 페퍼 시나몬 타바코의 스파이시한 향으로 마무리 된다 놀라운 균형감과 무게감있는 탄닌의 미묘한 움직임이 풀바디의 구조감과 조화를 이루며 신선한 산도가 균형을 유지한다 끝날 것 같지 않은 긴 여운이 복잡 미묘하며 매력적으로 펼쳐진다
49352,루비 레드 라즈베리 딸기 자두 같은 붉은 과실류의 아로마 라즈베리 같은 붉은 과실 류의 맛이 난다 둥글며 스위트한 탄닌이 끝맛에서 느껴진다 25~28도에서 8~10일 동안 발효 6개월간 프렌치 오크(50%) 미국오크(50%)에서 에이징 시킨다 병입 후 6개월간 더 숙성 시킨다
45484,루비 레드 베리향과 넝쿨장미 향 그리고 향신료향이 아주 조화롭다바디감이 높고 과일향과 토스트향이 오래지속된다
45352,루비 레드 블랙 커런트() 비올렛() 까시스()  스파이시함()의 향과 보이지 않게 흙 향이 끝 부분에 아주 살짝 느껴진다 풀 바디( ) 와인이며 씹히는 듯한 맛과 풍부한 과일을 느끼게 하며 긴 벨벳 피니쉬( )가 이 훌륭한 와인의 마무리를장식한다
51208,루비 레드 빛과 블랙베리 블랙 체리와 같은 잘 익은 붉은 과일향과 꽃향 흰 후추향이 조화롭고 꼬르비나 품종 특유의 신선함과 풍부한 미네럴 느낌을 표현하며 메를로의 풍부함과 달콤한 느낌이 조화를 이룬다 매끄러운 탄닌과 부드러운 질감의 우아한 느낌을 제공하는 풀바디의 와인이다
55949,루비 레드 빛을 띄며 상큼함 과일의 풍미와 달콤한 맛이 잘 어우러지고 상쾌한 기포가 매력적인 와인이다
45638,루비 레드 빛을 띠고 잘 익은 베리류의 풍부한 과일 향과 함께 바닐라의 힌트를 얻을 수 있다 입안에서도 풍부한 과일 향을 느낄 수 있으며 매우 부드럽고 균형감이 좋은 와인으로 편하게 드실 수 있는   와인이다
48337,루비 레드 빛을 띠고 잘 익은 붉은 과일과 은은한 향신료 향이 조화롭다 매끄러운 질감의 긴 여운을 남기는 와인이다   두르뜨 그랑떼루아는 보르도 메독 생떼밀리옹 등 보르도 대표지역의 와인으로 구성 각 지역 떼루아 특성에 따른 고유한 특색을 지닌 와인 양조를 목표로 탄생한 브랜드다 두르뜨가 엄선한 포도를 최상의 와인 양조 기술을 통해 생산 일관되고 뛰어난 품질과 다양한 과일 향 부드러운 탄닌을 지닌 스타일로 애호가들에게 각 지역별 와인의 고유한 특징을 느낄 수 있는 기회를 제공한다
54326,루비 레드 빛을 띠며 붉은 과일 향 미세한 발사믹 향을 지니고 조화롭고 좋은 구조를 지녔으며 우아하다
53033,루비 레드 빛을 띠며 블랙베리와 같은 과일의 아로마와 은은한 스모키 향이 있고 과일의 맛이 강하며 타닌이 실크와 같이 부드러우며 생줄리앙 특유의 맛이 있는 와인이다
47015,루비 레드 색상을 띠며 잘 익은 과일의 강한 아로마를 가지고 있다 풀바디하며 롱 피니쉬를 주는 와인이다
37208,루비 레드 색을 가진 와인으로 딸기류의 달콤한 과일향이 풍부하게 펼쳐진다 맑은 과일향이 압도적으로 돋보이며 전반적으로 부드럽고 밸런스가 좋은 와인이다
49351,루비 레드 칼라 라즈베리 딸기와 약간의 스파이시한 향이 나고 라즈베리와 같은 붉은 과일의 아로마와 함께 좋은 칼라를 지닌 와인 이다 휘니쉬 가 길고 단맛이 난다 매우 엘레강스 하고  벨벳과 같이 부드러운 와인이다 28~30도에서 10일 동안 발효 8개월간 프렌치 오크(50%) 미국오크(50%)에서 에이징 시킨다 병입후 6개월간 더 숙성 시킨다
37621,루비 레드 칼라로 숙성이 덜 되었을 때는 보랏빛을 띠며 숙성됨에 따라 점점 벽돌색 을 띠게된다검은 과일과 나무향이 배어있는 풍부한 아로마 약간의 카시스와 담배향의 잘 어우러져 있습니다커피와 쵸콜렛 느낌의 스위트한 맛 검은과일 맛의 피니쉬 부드러운 탄닌과 긴 여운으로 이어지는 풍부하고 다양한 맛을 즐기실 수 있습니다
55643,루비 레드 컬러 네비올로의 전형적인 맛인 잘 익은 붉은 과실의 향과 함께 스파이시 함이 느껴진다 고급스러운 타닌이 입 안을 감싸주어 전체적으로 균형감이 좋은 와인이다 바르바레스코의 4개 세부지역 중 가장 높은 지대에 위치한 네이베() 지역의 프로듀서와 합작하여 만든 강건한 타입의 와인이다 12~14개월 동안 슬로배니아 오크숙성 6개월 병입 숙성되었다
61174,루비 레드 컬러로 붉은색을 띠는 베리류의 풍미와 풍부한 체리 아로마가 뒤섞여 어우러지며 고급스럽고 우아하게 퍼지는 스모키한 풍미가 전체적인 부케를 압도한다 신선한 과일 풍미와 대조적으로 짜임새 있는 탄닌감이 단단한 구조감을 형성해 와인에 밸런스를 부여한다 마릴린의 이름을 내건 이름 담게 그녀의 양조 능력을 십분 느껴볼 수 있는 와인으로 관능적인 미감과 다채롭게 피어오르는 아로마가 특징이다  *핑크빛 자갈을 함유한 석회 점토질 토양에서 유기농법으로 재배 *손 수확 시라 그르나슈 품종을 수확 후 바로 혼합해 함께 양조 *2년간 35의 작은 푸드르()에서 숙성
56588,루비 레드 컬러를 띄며 과육한 붉은 과실 아로마가 인상적인 와인이다
60595,루비 레드 컬러를 띠고 붉은 체리와 진한 자두의 향이 나며 정향의 기미가 함께 지배하는 풍부한 계피와 에스프레소 원두느낌과 강한 탄닌과 풍부한 질감 긴 피니시가 느껴지는 와인이다
51754,루비 레드 컬러를 띠고 신선하면서도 우아한 집약된 바이올렛 향을 비롯한 매혹적인 꽃 향이 나며 동시에 입 안에서는 풍부하면서도 조화로운 딸기 라즈베리와 같은 검붉은 과실의 풍미를 실크와 같은 부드러운 타닌이 느껴지는 와인이다
60585,루비 레드 컬러를 띠고 체리의 강한 아로마 향과 가시나무와 감귤류 껍질의 강한 향이 나며 붉은 자두와 삼나무로 이어지는 계피와 너트 메그 나무의 스파이시함이 느껴지는 와인이다
57722,루비 레드 컬러를 띠고 풍성하고 복합적인 풍미 잘 익은 블랙 베리 자두 감귤류의 과일 향이 나며 스모키 토스티한 아로마와 스파이시한 향이 미네랄 향과 조화를 이루고 부드럽고 원숙한 맛에 매끄러운 타닌이 특징이며 커피와 쵸콜렛 향이 어우러져 우아하고 긴 여운이 느껴지는 와인이다
37877,루비 레드 컬러를 띠고 허브와 감초의 알싸한 기운이 베리 등의 과일향과 조화를 이뤄 부케를 형성하고 오크 배양을 통한 바닐라 기운이 복합적인 향을 형성하며 입 안 가득 느껴지는 유연하고 볼륨감 있는 과일향이 우수하고 탄닌과 산도가 조화를 잘 이뤄 구조감이 살아있는 뛰어난 와인이다 온도 조절이 가능한   에서 약 15일 동안 발효와 침용을 하고  하루에 3번정도 를 한다 약 3년 정도   에서 숙성 시킨 후 출한다
37878,루비 레드 컬러를 띠고 허브와 감초의 알싸한 기운이 베리 등의 과일향과 조화를 이뤄 부케를 형성하고 오크 배양을 통한 바닐라 기운이 복합적인 향을 형성하며 입 안 가득 느껴지는 유연하고 볼륨감 있는 과일향이 우수하고 탄닌과 산도가 조화를 잘 이뤄 구조감이 살아있는 뛰어난 와인이다 온도 조절이 가능한 스테인리스 스틸 탱크에서 약 15일 동안 발효와 침용을 하고  하루에 3번정도 를 한다 약 3년 정도 오크 배럴에서 숙성 시킨 후 출한다
44863,루비 레드 컬러를 띠며 라즈베리 커런트의 풍부한 과일향에 민트 바닐라의 스파이시한 향이 더해진다 풍부하고 달콤한 과일 맛과 벨벳과 같은 탄닌 초콜릿 맛을 마무리되는 아주 긴 여운이 특색이다
43722,루비 레드 컬러를 띠며 블랙커런트 바이올렛 까시스 바닐라 스파이스 향과 보이지 않게 흙 향이 끝 부분에 아주 살짝 느껴진다 풀바디 와인이며 씹히는 듯한 맛과 풍부한 과일을 느끼게 하며 긴 피니쉬가 이 훌륭한 와인의 마무리를 장식한다
43541,루비 레드 컬러색을 띠고 체리 자두의 향 바닐라와 가죽의 연한 향이 신선함을 가지고 있는 풀바디 롱 피니쉬를 가진 와인이다 시인 단테의 후손인   귀족 가문의 발포리첼라에서 재배된 포도로 생산된다 전통적인 꼬르비나 품종과 독특함을 지니는 세레고 알리궤리 몰리나라 품종 이태리 전역에서 재배되며 더욱 강한 구조감과 권위있는 맛과 향을 지닌 산지오베제와 아주 잘 블랜딩 되어있다 슬라보니안 오크통에서 89개월간 숙성 후 벗나무 오크통에서 3개월 정도 숙성되어 체리 자두향 바닐라 등의 과일향이 풍부하며 가죽의 연한향도 느껴진다 아주 톡특한 맛을 선사한다
43694,루비 레드 컬러에 연한 향신료와 허브향이 담배의 느낌을 동반해 전체적으로 부드럽고 신비한 아로마를 형성한다 힘 있으며 농축된 섬세한 와인이다
47579,루비 레드 컬러와 가벼운 느낌의 체리와 자두등의 과일향 뒤이은 약간의 매콤함도 일품이다 부드러운 터치감과 풍부하고 조화된 라이트 바디의 와인이다
48030,루비 레드 컬러와 산뜻한 베리류 바닐라등의 향이 조화롭게 펼쳐지고 전체적인 밸런스가 잘 맞아떨어진 바디감 있는 와인으로 길게 이어지는 피니쉬가 인상적이다
54902,루비 레드 톤이 두드러지는 선명하고 밝은 컬러를 띠며 집중력이 좋고 과실향이 풍부한 아로마에서 바닐라와 코코아 시나몬과 커피 향을 맡을 수 있다 입안에서 퍼지는 상쾌함과 기분 좋은 타닌이 느껴지며 구조감이 좋은 와인이다
40912,루비 레드를 띄며 싱그러운 과일 향이 매력인 와인이다 그린 스파이스 페퍼와 시나몬과 전형적인 산지오베제의 향을 느낄 수 있는 와인이다 신선하고  풍부한 맛과 부드러운 탄닌으로 마시기 쉬운 스타일의 와인이다
53039,루비 레드를 띠며 바나나껍질과 상긋한 나뭇잎 아로마와 은은한 커피 향을 지니고 있으며 과일 맛을 많이 풍기며 타닌과 촉감의 균형이 잘 잡혀있는 와인이다
45665,루비 레드베리류 과일향잘 익은 풍부한 향의 과일 맛과 함께 구조감이 매우 좋으며 적절한 산도가 균형감을 이루며 긴 여운을 남긴다
50700,루비 레드빛과 라즈베리와 같은 베리류의 강한 아로마를 가지고 있으며 꽃향기가 섞여 매력적이다 입안에서 부드럽고 좋은 발란스를 보여주는 와인으로  미디엄 바디에 실키한 탄닌감이 좋은 균형을 보여준다
52067,루비 레드빛과 라즈베리와 같은 베리류의 강한 아로마를 가지고 있으며 꽃향기가 섞여 매력적이다 입안에서 부드럽고 좋은 발란스를 보여주는 와인으로  미디엄 바디에 실키한 탄닌감이 좋은 균형을 보여준다
48658,루비 레드빛과 붉은 과일 숙성 후엔 과일잼의 향기 적당한 산도와 탄닌으로 활기가 느껴지는 맛의 와인이다
55840,루비 레드빛과 붉은 과일 숙성 후엔 과일잼의 향기 적당한 산도와 탄닌으로 활기가 느껴지는 맛의 와인이다
48652,루비 레드빛과 잘 익은 붉은 과일향과 균형 잡힌 탄닌이 기분 좋게 느껴지며 아로마가 풍부하다
49869,루비 레드빛과 체리와 복합적인 과일 아로마 부드러운 메를로에 남성미 넘치는 까베르네 소비뇽의 느낌이 우아한 아로마와 균형잡힌 발란스로 입안 가득 전해지는 와인이다
49871,루비 레드빛과 체리와 복합적인 과일 아로마 체리와 은은한 오크 아로마와 함께 부드럽고 균형 잡힌 발란스를 가진 바디감과 타닌이 조화를 이루는 와인이다
37258,루비 레드빛과 초콜릿 자두등의 달콤한 과일향과 바닐라 아로마가 잘 어우러진다부드러운 타닌과 마지막까지 이어지는 여운이 하모니를 잘 이룬 미디엄 바디 와인이다 4개월간 스테인레스 스틸 탱크에서 숙성시켜 포도 품종 본연의 맛과 향을 잘 지켰다 프론테라는 이제 막 와인의 세계에 입문한 초보자들이나 매일 마실 수 있는 편안하고 뛰어난 품질의 와인을 찾는 소비자들에게 적합한 과일향이 풍부하고 마시기 편안한 컨셉이다
55819,루비 레드빛을 띠고 과일 백리향 로즈마리 가죽 담뱃잎 향이 느껴지며 우아함과 파워풀함이 함께하여 마시기 쉽고 과일잼과 감초향이 혀끝을 살짝 감돌며 긴 여운을 주는 와인이다
